show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in
s4455,Movie,Oye Lucky! Lucky Oye!,Dibakar Banerjee,India,11/1/2018,2008,TV-14,118 min,"Comedies, Dramas, International Movies"
s4456,Movie,Paan Singh Tomar,Tigmanshu Dhulia,India,11/1/2018,2010,TV-14,129 min,"Action & Adventure, Dramas, International Movies"
s4457,Movie,Raja Natwarlal,Kunal Deshmukh,India,11/1/2018,2014,TV-14,131 min,"Dramas, International Movies, Thrillers"
s4458,Movie,Satyagraha,Prakash Jha,India,11/1/2018,2013,TV-14,146 min,"Dramas, International Movies, Music & Musicals"
s4459,Movie,Settai,R. Kannan,India,11/1/2018,2013,TV-14,123 min,"Comedies, International Movies, Music & Musicals"
s4460,Movie,Sigaram Thodu,Gaurav Narayanan,India,11/1/2018,2014,TV-14,141 min,"Dramas, International Movies, Thrillers"
s4461,Movie,Sommore: The Reign Continues,Kevin Layne,United States,11/1/2018,2015,TV-MA,93 min,Stand-Up Comedy
s4463,Movie,The Untold Tales of Armistead Maupin,Jennifer M. Kroot,United States,11/1/2018,2017,TV-MA,91 min,"Documentaries, LGBTQ Movies"
s4464,Movie,Vaya,Akin Omotoso,South Africa,11/1/2018,2016,TV-MA,106 min,"Dramas, Independent Movies, International Movies"
s4465,Movie,Welcome to Sajjanpur,Shyam Benegal,India,11/1/2018,2008,TV-14,131 min,"Comedies, Dramas, International Movies"
s4467,Movie,Zokkomon,Satyajit Bhatkal,India,11/1/2018,2011,PG,104 min,"Children & Family Movies, Dramas"
s4468,Movie,Gun City,Dani de la Torre,Spain,10/31/2018,2018,TV-MA,126 min,"Dramas, International Movies, Thrillers"
s4469,Movie,Heneral Luna,Jerrold Tarog,Philippines,10/31/2018,2015,R,118 min,"Dramas, International Movies"
s4471,Movie,Dragon Tiger Gate,Wilson Yip,Hong Kong,10/27/2018,2006,TV-14,94 min,"Action & Adventure, International Movies"
s4473,Movie,Dovlatov,Aleksey German,Russia,10/26/2018,2018,PG-13,126 min,"Dramas, International Movies"
s4474,Movie,Jefe,Sergio Barrejón,Spain,10/26/2018,2018,TV-MA,90 min,"Comedies, Dramas, International Movies"
s4476,Movie,Shirkers,Sandi Tan,United States,10/26/2018,2018,TV-14,97 min,Documentaries
s4478,Movie,W/O Ram,Vijay Yelakanti,India,10/26/2018,2018,TV-MA,115 min,"Dramas, International Movies, Thrillers"
s4481,Movie,Ronnie Coleman: The King,Vlad Yudin,United States,10/25/2018,2018,TV-MA,93 min,Documentaries
s4483,Movie,ADAM SANDLER 100% FRESH,Steve Brill,United States,10/23/2018,2018,TV-MA,74 min,Stand-Up Comedy
s4485,Movie,Scorpion King 5: Book of Souls,Don Michael Paul,United States,10/23/2018,2018,PG-13,102 min,"Action & Adventure, Sci-Fi & Fantasy"
s4487,Movie,How to Get Over a Breakup,"Joanna Lombardi, Bruno Ascenzo",Peru,10/20/2018,2018,TV-MA,104 min,"Comedies, International Movies, Romantic Movies"
s4612,Movie,Vettai,N. Linguswamy,India,10/1/2018,2012,TV-14,156 min,"Action & Adventure, International Movies, Music & Musicals"
s4472,Movie,Been So Long,Tinge Krishnan,Not Given,10/26/2018,2018,TV-MA,100 min,"Dramas, International Movies, Music & Musicals"
s4482,Movie,Baahubali: The Beginning (English Version),S.S. Rajamouli,Not Given,10/24/2018,2015,TV-14,138 min,"Action & Adventure, Dramas, International Movies"
s4491,Movie,"Club de Cuervos Presents: I, Potro",Marcos Bucay,Mexico,10/19/2018,2018,TV-MA,51 min,Movies
s4493,Movie,Gnome Alone,Peter Lepeniotis,United Kingdom,10/19/2018,2018,PG,86 min,"Children & Family Movies, Comedies"
s4494,Movie,Illang: The Wolf Brigade,Kim Jee-woon,South Korea,10/19/2018,2018,TV-MA,140 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
s4497,Movie,Naa Bangaaru Talli,Rajesh Touchriver,India,10/19/2018,2013,TV-14,122 min,"Dramas, International Movies"
s4500,Movie,S Storm,David Lam,Hong Kong,10/19/2018,2016,TV-MA,95 min,"Action & Adventure, International Movies"
s4501,Movie,The Night Comes for Us,Timo Tjahjanto,Indonesia,10/19/2018,2018,TV-MA,121 min,"Action & Adventure, International Movies"
s4503,Movie,Mr. Chandramouli,Thiru,India,10/18/2018,2018,TV-MA,131 min,"Dramas, International Movies, Thrillers"
s4506,Movie,"Ron White: If You Quit Listening, I'll Shut Up",Tom Forrest,United States,10/16/2018,2018,TV-MA,63 min,Stand-Up Comedy
s4507,Movie,Meghnadbodh Rohoshyo,Anik Datta,India,10/15/2018,2017,TV-MA,150 min,"Dramas, International Movies"
s4508,Movie,Sanju,Rajkumar Hirani,India,10/15/2018,2018,TV-MA,159 min,"Dramas, International Movies"
s4510,Movie,Soorma,Shaad Ali,India,10/13/2018,2018,TV-14,131 min,"Dramas, International Movies, Sports Movies"
s4511,Movie,Apostle,Gareth Evans,United Kingdom,10/12/2018,2018,TV-MA,130 min,"Horror Movies, International Movies, Thrillers"
s4515,TV Show,FIGHTWORLD,Padraic McKinley,Not Given,10/12/2018,2018,TV-MA,1 Season,Docuseries
s4513,Movie,Errementari: The Blacksmith and the Devil,Paul Urkijo Alijo,Spain,10/12/2018,2018,TV-MA,99 min,"Horror Movies, International Movies, Sci-Fi & Fantasy"
s4514,Movie,Feminists: What Were They Thinking?,Johanna Demetrakas,United States,10/12/2018,2018,TV-MA,86 min,"Documentaries, LGBTQ Movies"
s4516,Movie,Kuntilanak,Rizal Mantovani,Indonesia,10/12/2018,2018,TV-14,106 min,"Horror Movies, International Movies"
s4517,Movie,ReMastered: Who Shot the Sheriff,Kief Davidson,United States,10/12/2018,2018,TV-14,57 min,"Documentaries, Music & Musicals"
s4520,Movie,The Kindergarten Teacher,Sara Colangelo,United States,10/12/2018,2018,R,97 min,"Dramas, Independent Movies"
s4523,Movie,22-Jul,Paul Greengrass,Norway,10/10/2018,2018,R,144 min,"Dramas, Thrillers"
s4525,Movie,Tales From the Hood 2,"Rusty Cundieff, Darin Scott",United States,10/10/2018,2018,R,110 min,"Cult Movies, Horror Movies, Independent Movies"
s4526,Movie,Mo Amer: The Vagabond,Stan Lathan,United States,10/9/2018,2018,TV-MA,57 min,Stand-Up Comedy
s4527,Movie,Pulang,Kabir Bhatia,Malaysia,10/8/2018,2018,TV-14,119 min,"Action & Adventure, Dramas, International Movies"
s4529,Movie,Seven in Heaven,Chris Eigeman,United States,10/6/2018,2018,PG-13,94 min,Horror Movies
s4542,Movie,Joe Rogan: Strange Times,Anthony Giordano,United States,10/2/2018,2018,TV-MA,64 min,Stand-Up Comedy
s4533,Movie,Malevolent,Olaf de Fleur,United Kingdom,10/5/2018,2018,TV-MA,89 min,"Horror Movies, Thrillers"
s4534,Movie,Private Life,Tamara Jenkins,United States,10/5/2018,2018,R,124 min,"Comedies, Dramas, Independent Movies"
s4544,Movie,Monty Python Conquers America,Will Yapp,United Kingdom,10/2/2018,2008,TV-MA,55 min,Documentaries
s4538,Movie,The Black Prince,Kavi Raz,United Kingdom,10/3/2018,2017,PG-13,121 min,"Dramas, International Movies"
s4539,Movie,Truth or Dare,Nick Simon,United States,10/3/2018,2017,TV-MA,88 min,Horror Movies
s4540,Movie,Death Race: Beyond Anarchy,Don Michael Paul,United States,10/2/2018,2017,R,111 min,Action & Adventure
s4541,Movie,Eric ldle's What About Dick?,"Eric Idle, Aubrey Powell",United States,10/2/2018,2012,TV-MA,81 min,"Comedies, Music & Musicals"
s4545,Movie,"Monty Python Live (Mostly): One Down, Five to Go",Eric Idle,United Kingdom,10/2/2018,2014,TV-MA,137 min,Comedies
s4546,Movie,Monty Python: Before the Flying Circus,Will Yapp,United Kingdom,10/2/2018,2000,TV-MA,56 min,"Comedies, Documentaries"
s4548,Movie,Monty Python: Live at The Hollywood Bowl,"Terry Hughes, Ian MacNaughton",United Kingdom,10/2/2018,1982,R,80 min,Comedies
s4549,Movie,Monty Python: The Meaning of Live,"Roger Graef, James Rogan",United Kingdom,10/2/2018,2014,TV-MA,94 min,Documentaries
s4565,Movie,Dushman,Shagufta Rafique,Not Given,10/1/2018,2017,TV-14,141 min,"Dramas, International Movies"
s4553,Movie,Monty Python's Life of Brian,Terry Jones,United Kingdom,10/2/2018,1979,R,94 min,"Classic Movies, Comedies, Cult Movies"
s4567,Movie,Freedom at Midnight,Tinu Pappachan,Not Given,10/1/2018,2018,TV-MA,135 min,"Dramas, Independent Movies, International Movies"
s4555,Movie,Parrot Sketch Not Included: Twenty Years of Monty Python,Ian MacNaughton,United Kingdom,10/2/2018,1989,TV-14,72 min,Comedies
s4556,Movie,The Meaning of Monty Python,Albert Sharpe,United Kingdom,10/2/2018,2013,TV-MA,60 min,Documentaries
s4557,Movie,25 Kille,Simranjit Singh Hundal,India,10/1/2018,2016,TV-14,140 min,"Action & Adventure, Dramas, International Movies"
s4558,Movie,A Witches' Ball,Justin G. Dyck,Canada,10/1/2018,2017,PG,91 min,Children & Family Movies
s4559,Movie,Agyaat,Ram Gopal Varma,India,10/1/2018,2009,TV-14,97 min,"Horror Movies, International Movies"
s4560,Movie,Anjaan,N. Linguswamy,India,10/1/2018,2014,TV-14,146 min,"Action & Adventure, Dramas, International Movies"
s4561,Movie,Bathinda Express,Deep Joshi,India,10/1/2018,2016,TV-14,118 min,"Dramas, International Movies, Sports Movies"
s4562,Movie,Delhi 6,Rakeysh Omprakash Mehra,India,10/1/2018,2009,TV-14,128 min,"Dramas, International Movies"
s4563,Movie,Dev.D,Anurag Kashyap,India,10/1/2018,2009,TV-MA,137 min,"Dramas, International Movies, Romantic Movies"
s4564,Movie,Dil Vil Pyaar Vyaar,Manjeet Maan,India,10/1/2018,2014,TV-PG,145 min,"International Movies, Music & Musicals, Romantic Movies"
s4566,Movie,Ek Main Aur Ekk Tu,Shakun Batra,India,10/1/2018,2012,TV-14,106 min,"Comedies, International Movies, Romantic Movies"
s4568,Movie,Haani,Amitoj Mann,India,10/1/2018,2013,TV-14,137 min,"Dramas, International Movies, Music & Musicals"
s4569,Movie,Happy Go Lucky,Amarpreet G S Chabbra,India,10/1/2018,2014,TV-14,129 min,"Comedies, International Movies, Music & Musicals"
s4570,Movie,Harishchandrachi Factory,Paresh Mokashi,India,10/1/2018,2009,TV-PG,99 min,"Dramas, International Movies"
s4571,TV Show,Hot Date,Not Given,United States,10/1/2018,2018,TV-MA,1 Season,"Romantic TV Shows, TV Comedies"
s4572,Movie,Jagga Jasoos,Anurag Basu,India,10/1/2018,2017,TV-14,155 min,"Action & Adventure, Comedies, International Movies"
s4573,Movie,Jatt James Bond,Rohit Jugraj,India,10/1/2018,2014,TV-14,142 min,"Comedies, Dramas, International Movies"
s4574,Movie,Jodhaa Akbar,Ashutosh Gowariker,India,10/1/2018,2008,TV-14,214 min,"Action & Adventure, Dramas, International Movies"
s4575,Movie,Judge Singh LLB,Atharv Baluja,India,10/1/2018,2015,TV-PG,137 min,"Comedies, Dramas, International Movies"
s4576,Movie,Kaminey,Vishal Bhardwaj,India,10/1/2018,2009,TV-14,128 min,"Dramas, International Movies, Music & Musicals"
s4577,Movie,Khido Khundi,Rohit Jugraj,India,10/1/2018,2018,TV-14,151 min,"Dramas, International Movies, Sports Movies"
s4578,Movie,Khoobsurat,Shashanka Ghosh,India,10/1/2018,2014,TV-14,121 min,"Comedies, International Movies, Romantic Movies"
s4579,Movie,Kisaan,Puneet Sira,India,10/1/2018,2009,TV-14,101 min,"Action & Adventure, Dramas, International Movies"
s4580,Movie,Kismat Konnection,Aziz Mirza,India,10/1/2018,2008,TV-14,145 min,"Comedies, Dramas, International Movies"
s4581,Movie,Kurbaan,Renzil D'Silva,India,10/1/2018,2009,TV-14,147 min,"International Movies, Thrillers"
s4582,Movie,Lock,Smeep Kang,India,10/1/2018,2016,TV-14,90 min,"Dramas, International Movies"
s4583,Movie,Luv Shuv Tey Chicken Khurana,Sameer Sharma,India,10/1/2018,2012,TV-14,129 min,"Comedies, International Movies, Romantic Movies"
s4584,Movie,"Main, Meri Patni Aur Woh",Chandan Arora,India,10/1/2018,2005,TV-PG,129 min,"Comedies, Dramas, International Movies"
s4585,Movie,Manje Bistre,Baljit Singh Deo,India,10/1/2018,2017,TV-14,136 min,"Comedies, Dramas, International Movies"
s4586,Movie,Motor Mitraan Di,Amitoj Mann,India,10/1/2018,2016,TV-PG,117 min,"Comedies, International Movies"
s4587,Movie,Mugamoodi,Mysskin,India,10/1/2018,2012,TV-14,150 min,"Action & Adventure, International Movies"
s4588,Movie,Muran,Rajan Madhav,India,10/1/2018,2011,TV-14,134 min,"Action & Adventure, International Movies"
s4589,Movie,My Friend Pinto,Raaghav Dar,India,10/1/2018,2011,TV-14,100 min,"Comedies, International Movies, Sci-Fi & Fantasy"
s4590,Movie,My Little Pony Equestria Girls: Forgotten Friendship,Ishi Rudell,United States,10/1/2018,2018,TV-Y,44 min,Children & Family Movies
s4591,Movie,My Little Pony Equestria Girls: Rollercoaster of Friendship,Ishi Rudell,United States,10/1/2018,2018,TV-Y,44 min,Children & Family Movies
s4592,Movie,My Suicide,David Lee Miller,United States,10/1/2018,2009,TV-MA,111 min,"Comedies, Dramas, Independent Movies"
s4593,Movie,Naan Sigappu Manithan,Thiru,India,10/1/2018,2014,TV-14,147 min,"Action & Adventure, Dramas, International Movies"
s4594,Movie,Nasha,Amit Saxena,India,10/1/2018,2013,TV-14,115 min,"Dramas, International Movies, Romantic Movies"
s4595,Movie,Naughty Jatts,Pankaj Batra,India,10/1/2018,2013,TV-PG,121 min,"Comedies, International Movies, Music & Musicals"
s4596,Movie,Needhi Singh,Jaivi Dhanda,India,10/1/2018,2016,TV-14,103 min,"Action & Adventure, Dramas, International Movies"
s4597,Movie,Peace Haven,Suman Ghosh,India,10/1/2018,2016,TV-14,73 min,"Comedies, Dramas, Independent Movies"
s4598,Movie,Phantom,Kabir Khan,India,10/1/2018,2015,TV-14,129 min,"Action & Adventure, International Movies"
s4599,Movie,Pizza,Akshay Akkineni,India,10/1/2018,2014,TV-14,102 min,"Horror Movies, International Movies, Thrillers"
s4600,Movie,Pooja Kiven Aa,Nidhi Sharma,India,10/1/2018,2013,TV-PG,122 min,"Comedies, International Movies, Music & Musicals"
s4601,Movie,Race,"Mastan Alibhai Burmawalla, Abbas Alibhai Burmawalla",India,10/1/2018,2008,TV-14,155 min,"Action & Adventure, International Movies, Music & Musicals"
s4602,Movie,Race 2,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,10/1/2018,2013,TV-14,139 min,"Action & Adventure, International Movies, Music & Musicals"
s4603,Movie,Saadey CM Saab,Vipin Parashar,India,10/1/2018,2015,TV-PG,131 min,"Comedies, Dramas, International Movies"
s4604,Movie,Sat Shri Akaal England,Vikram Pradhan,India,10/1/2018,2017,TV-14,127 min,"Comedies, Dramas, International Movies"
s4606,Movie,Thaandavam,Vijay,India,10/1/2018,2012,TV-14,156 min,"Action & Adventure, International Movies, Music & Musicals"
s4608,Movie,Theeya Velai Seyyanum Kumaru,Sundar C.,India,10/1/2018,2013,TV-PG,132 min,"Comedies, International Movies, Music & Musicals"
s4610,Movie,Tiger,Sartaj Singh Pannu,India,10/1/2018,2016,TV-14,130 min,"Action & Adventure, Dramas, International Movies"
s4611,Movie,Udaan,Vikramaditya Motwane,India,10/1/2018,2010,TV-MA,137 min,"Dramas, Independent Movies, International Movies"
s4607,Movie,The Birth Reborn,Eduardo Chauvet,Not Given,10/1/2018,2018,TV-MA,91 min,"Documentaries, International Movies"
s4613,Movie,Wake Up Sid,Ayaan Mukherji,India,10/1/2018,2009,TV-14,132 min,"Comedies, International Movies, Romantic Movies"
s4614,Movie,We Are Family,Sidharth Malhotra,India,10/1/2018,2010,TV-14,119 min,"Dramas, International Movies"
s4615,Movie,What the Jatt!!,Saket Behl,India,10/1/2018,2015,TV-PG,140 min,"Comedies, International Movies, Romantic Movies"
s4616,Movie,Zindagi Kitni Haseen Hay,Anjum Shahzad,Pakistan,10/1/2018,2016,TV-14,126 min,"Dramas, International Movies, Romantic Movies"
s4617,Movie,Big Miracle,Ken Kwapis,United States,9/30/2018,2012,PG,107 min,"Children & Family Movies, Dramas"
s4618,Movie,Paradise Lost,Monique Gardenberg,Brazil,9/29/2018,2018,TV-MA,111 min,"Dramas, Independent Movies, International Movies"
s4619,Movie,Animal World,Han Yan,China,9/28/2018,2018,TV-MA,130 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
s4620,Movie,Hold the Dark,Jeremy Saulnier,United States,9/28/2018,2018,TV-MA,126 min,"Action & Adventure, Dramas"
s4621,Movie,Lessons from a School Shooting: Notes from Dunblane,Kim A. Snyder,United States,9/28/2018,2018,TV-14,24 min,Documentaries
s4625,Movie,The 3rd Eye,Rocky Soraya,Indonesia,9/28/2018,2018,TV-MA,108 min,"Horror Movies, International Movies"
s4626,Movie,Two Catalonias,"Álvaro Longoria, Gerardo Olivares",Spain,9/28/2018,2018,TV-MA,117 min,"Documentaries, International Movies"
s4627,Movie,In Darkness,Anthony Byrne,United Kingdom,9/22/2018,2018,TV-MA,101 min,"Independent Movies, International Movies, Thrillers"
s4631,Movie,Quincy,"Rashida Jones, Alan Hicks",United States,9/21/2018,2018,TV-MA,124 min,"Documentaries, Music & Musicals"
s4642,Movie,The Angel,Ariel Vromen,Israel,9/14/2018,2018,TV-MA,114 min,"Dramas, International Movies, Thrillers"
s4643,Movie,The Land of Steady Habits,Nicole Holofcener,United States,9/14/2018,2018,TV-MA,98 min,"Comedies, Dramas, Independent Movies"
s4647,Movie,On My Skin,Alessio Cremonini,Italy,9/12/2018,2018,TV-MA,100 min,"Dramas, International Movies"
s4650,Movie,The Resistance Banker,Joram Lürsen,Netherlands,9/11/2018,2018,TV-MA,123 min,"Dramas, International Movies"
s4657,Movie,Next Gen,"Kevin R. Adams, Joe Ksander",China,9/7/2018,2018,TV-PG,106 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
s4658,Movie,Sierra Burgess Is A Loser,Ian Samuels,United States,9/7/2018,2018,PG-13,106 min,"Comedies, Romantic Movies"
s4660,Movie,The Most Assassinated Woman in the World,Franck Ribière,Belgium,9/7/2018,2018,TV-MA,102 min,"Dramas, International Movies, Thrillers"
s4661,Movie,PK,Rajkumar Hirani,India,9/6/2018,2014,TV-14,146 min,"Comedies, Dramas, International Movies"
s4662,Movie,The Debt Collector,Jesse V. Johnson,United Kingdom,9/3/2018,2018,TV-MA,96 min,Action & Adventure
s4665,TV Show,Age of Rebellion,Peter Ho,Taiwan,9/1/2018,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
s4666,Movie,Carbon,Olivier Marchal,France,9/1/2018,2017,TV-MA,104 min,"Dramas, International Movies, Thrillers"
s4667,Movie,Garbage,Qaushiq Mukherjee,India,9/1/2018,2018,TV-MA,109 min,"Dramas, Independent Movies, International Movies"
s4668,Movie,​​Kuch Bheege Alfaaz,Onir,India,9/1/2018,2018,TV-14,110 min,"Dramas, Independent Movies, International Movies"
s4669,Movie,Love and Shukla,Jatla Siddartha,India,9/1/2018,2017,TV-MA,110 min,"Dramas, Independent Movies, International Movies"
s4670,Movie,Once Again,Kanwal Sethi,India,9/1/2018,2018,TV-PG,101 min,"Dramas, Independent Movies, International Movies"
s4672,Movie,Sparring,Samuel Jouy,France,9/1/2018,2017,TV-MA,94 min,"Dramas, International Movies, Sports Movies"
s4685,Movie,Bert Kreischer: Secret Time,Todd Biermann,Not Given,8/24/2018,2018,TV-MA,57 min,Stand-Up Comedy
s4676,Movie,The Laws of Thermodynamics,Mateo Gil,Spain,8/31/2018,2018,TV-MA,101 min,"Comedies, International Movies, Romantic Movies"
s4680,Movie,Naam Shabana,Shivam Nair,India,8/28/2018,2017,TV-14,141 min,"Action & Adventure, International Movies"
s4681,Movie,Qarib Qarib Singlle,Tanuja Chandra,India,8/28/2018,2017,TV-14,120 min,"Comedies, International Movies, Romantic Movies"
s4682,Movie,Spyder,A.R. Murugadoss,India,8/28/2018,2017,TV-14,140 min,"Action & Adventure, International Movies"
s4684,Movie,Maria Bamford: The Special Special Special,Jordan Brady,United States,8/25/2018,2012,TV-MA,50 min,Stand-Up Comedy
s4686,TV Show,GHOUL,Patrick Graham,India,8/24/2018,2018,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror"
s4687,Movie,One Last Shot,Mike Clattenburg,Canada,8/24/2018,1998,TV-MA,31 min,Comedies
s4688,TV Show,Take My Brother Away,Han Qing,China,8/24/2018,2018,TV-14,1 Season,"International TV Shows, TV Comedies, TV Dramas"
s4689,Movie,The After Party,Ian Edelman,United States,8/24/2018,2018,TV-MA,90 min,"Comedies, Music & Musicals"
s4691,Movie,Bareilly Ki Barfi,Ashwiny Iyer Tiwari,India,8/21/2018,2017,TV-14,110 min,"Comedies, Dramas, International Movies"
s4692,Movie,Mersal,Atlee Kumar,India,8/21/2018,2017,TV-14,162 min,"Action & Adventure, Dramas, International Movies"
s4693,Movie,Mom,Ravi Udyawar,India,8/21/2018,2017,TV-14,139 min,"Dramas, International Movies, Thrillers"
s4694,Movie,Pad Man,R. Balki,India,8/21/2018,2018,PG-13,130 min,"Dramas, International Movies, Romantic Movies"
s4695,Movie,Toilet: Ek Prem Katha,Shree Narayan Singh,India,8/21/2018,2017,TV-14,145 min,"Comedies, Dramas, International Movies"
s4698,Movie,The Motive,Manuel Martín Cuenca,Spain,8/17/2018,2017,TV-MA,114 min,"Comedies, Dramas, International Movies"
